Time(s), Amplitude
0.4870400, 0.9510565
0.4870600, 0.9510565
0.4870800, 0.5877853
0.4871000, -0.0000000
0.4871200, -0.5877853
0.4871400, -0.9510565
0.4871600, -0.9510565
0.4871800, -0.5877853
0.4872000, 0.0000000
0.4872200, 0.5877853
0.4872400, 0.9510565
0.4872600, 0.9510565
0.4872800, 0.5877853
0.4873000, -0.0000000
0.4873200, -0.5877853
0.4873400, -0.9510565
0.4873600, -0.9510565
0.4873800, -0.5877853
0.4874000, 0.0000000
0.4874200, 0.5877853
0.4874400, 0.9510565
0.4874600, 0.9510565
0.4874800, 0.5877853
0.4875000, -0.0000000
0.4875200, -0.5877853
0.4875400, -0.9510565
0.4875600, -0.9510565
0.4875800, -0.5877853
0.4876000, 0.0000000
0.4876200, 0.5877853
0.4876400, 0.9510565
0.4876600, 0.9510565
0.4876800, 0.5877853
0.4877000, -0.0000000
0.4877200, -0.5877853
0.4877400, -0.9510565
0.4877600, -0.9510565
0.4877800, -0.5877853
0.4878000, 0.0000000
0.4878200, 0.5877853
0.4878400, 0.9510565
0.4878600, 0.9510565
0.4878800, 0.5877853
0.4879000, -0.0000000
0.4879200, -0.5877853
0.4879400, -0.9510565
0.4879600, -0.9510565
0.4879800, -0.5877853
0.4880000, 0.0000000
0.4880200, 0.5877853
0.4880400, 0.9510565
0.4880600, 0.9510565
0.4880800, 0.5877853
0.4881000, -0.0000000
0.4881200, -0.5877853
0.4881400, -0.9510565
0.4881600, -0.9510565
0.4881800, -0.5877853
0.4882000, 0.0000000
0.4882200, 0.5877853
0.4882400, 0.9510565
0.4882600, 0.9510565
0.4882800, 0.5877853
0.4883000, -0.0000000
0.4883200, -0.5877853
0.4883400, -0.9510565
0.4883600, -0.9510565
0.4883800, -0.5877853
0.4884000, 0.0000000
0.4884200, 0.5877853
0.4884400, 0.9510565
0.4884600, 0.9510565
0.4884800, 0.5877853
0.4885000, -0.0000000
0.4885200, -0.5877853
0.4885400, -0.9510565
0.4885600, -0.9510565
0.4885800, -0.5877853
0.4886000, 0.0000000
0.4886200, 0.5877853
0.4886400, 0.9510565
0.4886600, 0.9510565
0.4886800, 0.5877853
0.4887000, -0.0000000
0.4887200, -0.5877853
0.4887400, -0.9510565
0.4887600, -0.9510565
0.4887800, -0.5877853
0.4888000, 0.0000000
0.4888200, 0.5877853
0.4888400, 0.9510565
0.4888600, 0.9510565
0.4888800, 0.5877853
0.4889000, -0.0000000
0.4889200, -0.5877853
0.4889400, -0.9510565
0.4889600, -0.9510565
0.4889800, -0.5877853
0.4890000, 0.0000000
0.4890200, 0.5877853
0.4890400, 0.9510565
0.4890600, 0.9510565
0.4890800, 0.5877853
0.4891000, -0.0000000
0.4891200, -0.5877853
0.4891400, -0.9510565
0.4891600, -0.9510565
0.4891800, -0.5877853
0.4892000, 0.0000000
0.4892200, 0.5877853
0.4892400, 0.9510565
0.4892600, 0.9510565
0.4892800, 0.5877853
0.4893000, -0.0000000
0.4893200, -0.5877853
0.4893400, -0.9510565
0.4893600, -0.9510565
0.4893800, -0.5877853
0.4894000, 0.0000000
0.4894200, 0.5877853
0.4894400, 0.9510565
0.4894600, 0.9510565
0.4894800, 0.5877853
0.4895000, -0.0000000
0.4895200, -0.5877853
0.4895400, -0.9510565
0.4895600, -0.9510565
0.4895800, -0.5877853
0.4896000, -0.0000000
0.4896200, 0.5877853
0.4896400, 0.9510565
0.4896600, 0.9510565
0.4896800, 0.5877853
0.4897000, -0.0000000
0.4897200, -0.5877853
0.4897400, -0.9510565
0.4897600, -0.9510565
0.4897800, -0.5877853
0.4898000, 0.0000000
0.4898200, 0.5877853
0.4898400, 0.9510565
0.4898600, 0.9510565
0.4898800, 0.5877853
0.4899000, -0.0000000
0.4899200, -0.5877853
0.4899400, -0.9510565
0.4899600, -0.9510565
0.4899800, -0.5877853
0.4900000, 0.0000000
0.4900200, 0.5877853
0.4900400, 0.9510565
0.4900600, 0.9510565
0.4900800, 0.5877853
0.4901000, -0.0000000
0.4901200, -0.5877853
0.4901400, -0.9510565
0.4901600, -0.9510565
0.4901800, -0.5877853
0.4902000, 0.0000000
0.4902200, 0.5877853
0.4902400, 0.9510565
0.4902600, 0.9510565
0.4902800, 0.5877853
0.4903000, -0.0000000
0.4903200, -0.5877853
0.4903400, -0.9510565
0.4903600, -0.9510565
0.4903800, -0.5877853
0.4904000, 0.0000000
0.4904200, 0.5877853
0.4904400, 0.9510565
0.4904600, 0.9510565
0.4904800, 0.5877853
0.4905000, -0.0000000
0.4905200, -0.5877853
0.4905400, -0.9510565
0.4905600, -0.9510565
0.4905800, -0.5877853
0.4906000, 0.0000000
0.4906200, 0.5877853
0.4906400, 0.9510565
0.4906600, 0.9510565
0.4906800, 0.5877853
0.4907000, 0.0000000
0.4907200, -0.5877853
0.4907400, -0.9510565
0.4907600, -0.9510565
0.4907800, -0.5877853
0.4908000, 0.0000000
0.4908200, 0.5877853
0.4908400, 0.9510565
0.4908600, 0.9510565
0.4908800, 0.5877853
0.4909000, -0.0000000
0.4909200, -0.5877853
0.4909400, -0.9510565
0.4909600, -0.9510565
0.4909800, -0.5877853
0.4910000, 0.0000000
0.4910200, 0.5877853
0.4910400, 0.9510565
0.4910600, 0.9510565
0.4910800, 0.5877853
0.4911000, -0.0000000
0.4911200, -0.5877853
0.4911400, -0.9510565
0.4911600, -0.9510565
0.4911800, -0.5877853
0.4912000, -0.0000000
0.4912200, 0.5877853
0.4912400, 0.9510565
0.4912600, 0.9510565
0.4912800, 0.5877853
0.4913000, -0.0000000
0.4913200, -0.5877853
0.4913400, -0.9510565
0.4913600, -0.9510565
0.4913800, -0.5877853
0.4914000, 0.0000000
0.4914200, 0.5877853
0.4914400, 0.9510565
0.4914600, 0.9510565
0.4914800, 0.5877853
0.4915000, -0.0000000
0.4915200, -0.5877853
0.4915400, -0.9510565
0.4915600, -0.9510565
0.4915800, -0.5877853
0.4916000, 0.0000000
0.4916200, 0.5877853
0.4916400, 0.9510565
0.4916600, 0.9510565
0.4916800, 0.5877853
0.4917000, -0.0000000
0.4917200, -0.5877853
0.4917400, -0.9510565
0.4917600, -0.9510565
0.4917800, -0.5877853
0.4918000, -0.0000000
0.4918200, 0.5877853
0.4918400, 0.9510565
0.4918600, 0.9510565
0.4918800, 0.5877853
0.4919000, -0.0000000
0.4919200, -0.5877853
0.4919400, -0.9510565
0.4919600, -0.9510565
0.4919800, -0.5877853
0.4920000, 0.0000000
0.4920200, 0.5877853
0.4920400, 0.9510565
0.4920600, 0.9510565
0.4920800, 0.5877853
0.4921000, -0.0000000
0.4921200, -0.5877853
0.4921400, -0.9510565
0.4921600, -0.9510565
0.4921800, -0.5877853
0.4922000, 0.0000000
0.4922200, 0.5877853
0.4922400, 0.9510565
0.4922600, 0.9510565
0.4922800, 0.5877853
0.4923000, 0.0000000
0.4923200, -0.5877853
0.4923400, -0.9510565
0.4923600, -0.9510565
0.4923800, -0.5877853
0.4924000, 0.0000000
0.4924200, 0.5877853
0.4924400, 0.9510565
0.4924600, 0.9510565
0.4924800, 0.5877853
0.4925000, -0.0000000
0.4925200, -0.5877853
0.4925400, -0.9510565
0.4925600, -0.9510565
0.4925800, -0.5877853
0.4926000, 0.0000000
0.4926200, 0.5877853
0.4926400, 0.9510565
0.4926600, 0.9510565
0.4926800, 0.5877853
0.4927000, -0.0000000
0.4927200, -0.5877853
0.4927400, -0.9510565
0.4927600, -0.9510565
0.4927800, -0.5877853
0.4928000, -0.0000000
0.4928200, 0.5877853
0.4928400, 0.9510565
0.4928600, 0.9510565
0.4928800, 0.5877853
0.4929000, -0.0000000
0.4929200, -0.5877853
0.4929400, -0.9510565
0.4929600, -0.9510565
0.4929800, -0.5877853
0.4930000, 0.0000000
0.4930200, 0.5877853
0.4930400, 0.9510565
0.4930600, 0.9510565
0.4930800, 0.5877853
0.4931000, -0.0000000
0.4931200, -0.5877853
0.4931400, -0.9510565
0.4931600, -0.9510565
0.4931800, -0.5877853
0.4932000, 0.0000000
0.4932200, 0.5877853
0.4932400, 0.9510565
0.4932600, 0.9510565
0.4932800, 0.5877853
0.4933000, 0.0000000
0.4933200, -0.5877853
0.4933400, -0.9510565
0.4933600, -0.9510565
0.4933800, -0.5877853
0.4934000, 0.0000000
0.4934200, 0.5877853
0.4934400, 0.9510565
0.4934600, 0.9510565
0.4934800, 0.5877853
0.4935000, -0.0000000
0.4935200, -0.5877853
0.4935400, -0.9510565
0.4935600, -0.9510565
0.4935800, -0.5877853
0.4936000, 0.0000000
0.4936200, 0.5877853
0.4936400, 0.9510565
0.4936600, 0.9510565
0.4936800, 0.5877853
0.4937000, -0.0000000
0.4937200, -0.5877853
0.4937400, -0.9510565
0.4937600, -0.9510565
0.4937800, -0.5877853
0.4938000, 0.0000000
0.4938200, 0.5877853
0.4938400, 0.9510565
0.4938600, 0.9510565
0.4938800, 0.5877853
0.4939000, -0.0000000
0.4939200, -0.5877853
0.4939400, -0.9510565
0.4939600, -0.9510565
0.4939800, -0.5877853
0.4940000, 0.0000000
0.4940200, 0.5877853
0.4940400, 0.9510565
0.4940600, 0.9510565
0.4940800, 0.5877853
0.4941000, -0.0000000
0.4941200, -0.5877853
0.4941400, -0.9510565
0.4941600, -0.9510565
0.4941800, -0.5877853
0.4942000, 0.0000000
0.4942200, 0.5877853
0.4942400, 0.9510565
0.4942600, 0.9510565
0.4942800, 0.5877853
0.4943000, -0.0000000
0.4943200, -0.5877853
0.4943400, -0.9510565
0.4943600, -0.9510565
0.4943800, -0.5877853
0.4944000, 0.0000000
0.4944200, 0.5877853
0.4944400, 0.9510565
0.4944600, 0.9510565
0.4944800, 0.5877853
0.4945000, -0.0000000
0.4945200, -0.5877853
0.4945400, -0.9510565
0.4945600, -0.9510565
0.4945800, -0.5877853
0.4946000, 0.0000000
0.4946200, 0.5877853
0.4946400, 0.9510565
0.4946600, 0.9510565
0.4946800, 0.5877853
0.4947000, -0.0000000
0.4947200, -0.5877853
0.4947400, -0.9510565
0.4947600, -0.9510565
0.4947800, -0.5877853
0.4948000, 0.0000000
0.4948200, 0.5877853
0.4948400, 0.9510565
0.4948600, 0.9510565
0.4948800, 0.5877853
0.4949000, -0.0000000
0.4949200, -0.5877853
0.4949400, -0.9510565
0.4949600, -0.9510565
0.4949800, -0.5877853
0.4950000, 0.0000000
0.4950200, 0.5877853
0.4950400, 0.9510565
0.4950600, 0.9510565
0.4950800, 0.5877853
0.4951000, -0.0000000
0.4951200, -0.5877853
0.4951400, -0.9510565
0.4951600, -0.9510565
0.4951800, -0.5877853
0.4952000, 0.0000000
0.4952200, 0.5877853
0.4952400, 0.9510565
0.4952600, 0.9510565
0.4952800, 0.5877853
0.4953000, -0.0000000
0.4953200, -0.5877853
0.4953400, -0.9510565
0.4953600, -0.9510565
0.4953800, -0.5877853
0.4954000, 0.0000000
0.4954200, 0.5877853
0.4954400, 0.9510565
0.4954600, 0.9510565
0.4954800, 0.5877853
0.4955000, -0.0000000
0.4955200, -0.5877853
0.4955400, -0.9510565
0.4955600, -0.9510565
0.4955800, -0.5877853
0.4956000, 0.0000000
0.4956200, 0.5877853
0.4956400, 0.9510565
0.4956600, 0.9510565
0.4956800, 0.5877853
0.4957000, -0.0000000
0.4957200, -0.5877853
0.4957400, -0.9510565
0.4957600, -0.9510565
0.4957800, -0.5877853
0.4958000, 0.0000000
0.4958200, 0.5877853
0.4958400, 0.9510565
0.4958600, 0.9510565
0.4958800, 0.5877853
0.4959000, -0.0000000
0.4959200, -0.5877853
0.4959400, -0.9510565
0.4959600, -0.9510565
0.4959800, -0.5877853
0.4960000, 0.0000000
0.4960200, 0.5877853
0.4960400, 0.9510565
0.4960600, 0.9510565
0.4960800, 0.5877853
0.4961000, -0.0000000
0.4961200, -0.5877853
0.4961400, -0.9510565
0.4961600, -0.9510565
0.4961800, -0.5877853
0.4962000, -0.0000000
0.4962200, 0.5877853
0.4962400, 0.9510565
0.4962600, 0.9510565
0.4962800, 0.5877853
0.4963000, -0.0000000
0.4963200, -0.5877853
0.4963400, -0.9510565
0.4963600, -0.9510565
0.4963800, -0.5877853
0.4964000, 0.0000000
0.4964200, 0.5877853
0.4964400, 0.9510565
0.4964600, 0.9510565
0.4964800, 0.5877853
0.4965000, -0.0000000
0.4965200, -0.5877853
0.4965400, -0.9510565
0.4965600, -0.9510565
0.4965800, -0.5877853
0.4966000, 0.0000000
0.4966200, 0.5877853
0.4966400, 0.9510565
0.4966600, 0.9510565
0.4966800, 0.5877853
0.4967000, -0.0000000
0.4967200, -0.5877853
0.4967400, -0.9510565
0.4967600, -0.9510565
0.4967800, -0.5877853
0.4968000, 0.0000000
0.4968200, 0.5877853
0.4968400, 0.9510565
0.4968600, 0.9510565
0.4968800, 0.5877853
0.4969000, -0.0000000
0.4969200, -0.5877853
0.4969400, -0.9510565
0.4969600, -0.9510565
0.4969800, -0.5877853
0.4970000, 0.0000000
0.4970200, 0.5877853
0.4970400, 0.9510565
0.4970600, 0.9510565
0.4970800, 0.5877853
0.4971000, -0.0000000
0.4971200, -0.5877853
0.4971400, -0.9510565
0.4971600, -0.9510565
0.4971800, -0.5877853
0.4972000, 0.0000000
0.4972200, 0.5877853
0.4972400, 0.9510565
0.4972600, 0.9510565
0.4972800, 0.5877853
0.4973000, 0.0000000
0.4973200, -0.5877853
0.4973400, -0.9510565
0.4973600, -0.9510565
0.4973800, -0.5877853
0.4974000, 0.0000000
0.4974200, 0.5877853
0.4974400, 0.9510565
0.4974600, 0.9510565
0.4974800, 0.5877853
0.4975000, -0.0000000
0.4975200, -0.5877853
0.4975400, -0.9510565
0.4975600, -0.9510565
0.4975800, -0.5877853
0.4976000, 0.0000000
0.4976200, 0.5877853
0.4976400, 0.9510565
0.4976600, 0.9510565
0.4976800, 0.5877853
0.4977000, -0.0000000
0.4977200, -0.5877853
0.4977400, -0.9510565
0.4977600, -0.9510565
0.4977800, -0.5877853
0.4978000, -0.0000000
0.4978200, 0.5877853
0.4978400, 0.9510565
0.4978600, 0.9510565
0.4978800, 0.5877853
0.4979000, -0.0000000
0.4979200, -0.5877853
0.4979400, -0.9510565
0.4979600, -0.9510565
0.4979800, -0.5877853
0.4980000, 0.0000000
0.4980200, 0.5877853
0.4980400, 0.9510565
0.4980600, 0.9510565
0.4980800, 0.5877853
0.4981000, -0.0000000
0.4981200, -0.5877853
0.4981400, -0.9510565
0.4981600, -0.9510565
0.4981800, -0.5877853
0.4982000, 0.0000000
0.4982200, 0.5877853
0.4982400, 0.9510565
0.4982600, 0.9510565
0.4982800, 0.5877853
0.4983000, 0.0000000
0.4983200, -0.5877853
0.4983400, -0.9510565
0.4983600, -0.9510565
0.4983800, -0.5877853
0.4984000, 0.0000000
0.4984200, 0.5877853
0.4984400, 0.9510565
0.4984600, 0.9510565
0.4984800, 0.5877853
0.4985000, -0.0000000
0.4985200, -0.5877853
0.4985400, -0.9510565
0.4985600, -0.9510565
0.4985800, -0.5877853
0.4986000, 0.0000000
0.4986200, 0.5877853
0.4986400, 0.9510565
0.4986600, 0.9510565
0.4986800, 0.5877853
0.4987000, -0.0000000
0.4987200, -0.5877853
0.4987400, -0.9510565
0.4987600, -0.9510565
0.4987800, -0.5877853
0.4988000, 0.0000000
0.4988200, 0.5877853
0.4988400, 0.9510565
0.4988600, 0.9510565
0.4988800, 0.5877853
0.4989000, -0.0000000
0.4989200, -0.5877853
0.4989400, -0.9510565
0.4989600, -0.9510565
0.4989800, -0.5877853
0.4990000, 0.0000000
0.4990200, 0.5877853
0.4990400, 0.9510565
0.4990600, 0.9510565
0.4990800, 0.5877853
0.4991000, -0.0000000
0.4991200, -0.5877853
0.4991400, -0.9510565
0.4991600, -0.9510565
0.4991800, -0.5877853
0.4992000, 0.0000000
0.4992200, 0.5877853
0.4992400, 0.9510565
0.4992600, 0.9510565
0.4992800, 0.5877853
0.4993000, -0.0000000
0.4993200, -0.5877853
0.4993400, -0.9510565
0.4993600, -0.9510565
0.4993800, -0.5877853
0.4994000, 0.0000000
0.4994200, 0.5877853
0.4994400, 0.9510565
0.4994600, 0.9510565
0.4994800, 0.5877853
0.4995000, -0.0000000
0.4995200, -0.5877853
0.4995400, -0.9510565
0.4995600, -0.9510565
0.4995800, -0.5877853
0.4996000, 0.0000000
0.4996200, 0.5877853
0.4996400, 0.9510565
0.4996600, 0.9510565
0.4996800, 0.5877853
0.4997000, -0.0000000
0.4997200, -0.5877853
0.4997400, -0.9510565
0.4997600, -0.9510565
0.4997800, -0.5877853
0.4998000, 0.0000000
0.4998200, 0.5877853
0.4998400, 0.9510565
0.4998600, 0.9510565
0.4998800, 0.5877853
0.4999000, -0.0000000
0.4999200, -0.5877853
0.4999400, -0.9510565
0.4999600, -0.9510565
0.4999800, -0.5877853
0.5000000, -0.0000000
0.5000200, 0.5877853
0.5000400, 0.9510565
0.5000600, 0.9510565
0.5000800, 0.5877853
0.5001000, -0.0000000
0.5001200, -0.5877853
0.5001400, -0.9510565
0.5001600, -0.9510565
0.5001800, -0.5877853
0.5002000, 0.0000000
0.5002200, 0.5877853
0.5002400, 0.9510565
0.5002600, 0.9510565
0.5002800, 0.5877853
0.5003000, -0.0000000
0.5003200, -0.5877853
0.5003400, -0.9510565
0.5003600, -0.9510565
0.5003800, -0.5877853
0.5004000, 0.0000000
0.5004200, 0.5877853
0.5004400, 0.9510565
0.5004600, 0.9510565
0.5004800, 0.5877853
0.5005000, -0.0000000
0.5005200, -0.5877853
0.5005400, -0.9510565
0.5005600, -0.9510565
0.5005800, -0.5877853
0.5006000, 0.0000000
0.5006200, 0.5877853
0.5006400, 0.9510565
0.5006600, 0.9510565
0.5006800, 0.5877853
0.5007000, -0.0000000
0.5007200, -0.5877853
0.5007400, -0.9510565
0.5007600, -0.9510565
0.5007800, -0.5877853
0.5008000, 0.0000000
0.5008200, 0.5877853
0.5008400, 0.9510565
0.5008600, 0.9510565
0.5008800, 0.5877853
0.5009000, -0.0000000
0.5009200, -0.5877853
0.5009400, -0.9510565
0.5009600, -0.9510565
0.5009800, -0.5877853
0.5010000, -0.0000000
0.5010200, 0.5877853
0.5010400, 0.9510565
0.5010600, 0.9510565
0.5010800, 0.5877853
0.5011000, 0.0000000
0.5011200, -0.5877853
0.5011400, -0.9510565
0.5011600, -0.9510565
0.5011800, -0.5877853
0.5012000, 0.0000000
0.5012200, 0.5877853
0.5012400, 0.9510565
0.5012600, 0.9510565
0.5012800, 0.5877853
0.5013000, -0.0000000
0.5013200, -0.5877853
0.5013400, -0.9510565
0.5013600, -0.9510565
0.5013800, -0.5877853
0.5014000, 0.0000000
0.5014200, 0.5877853
0.5014400, 0.9510565
0.5014600, 0.9510565
0.5014800, 0.5877853
0.5015000, -0.0000000
0.5015200, -0.5877853
0.5015400, -0.9510565
0.5015600, -0.9510565
0.5015800, -0.5877853
0.5016000, 0.0000000
0.5016200, 0.5877853
0.5016400, 0.9510565
0.5016600, 0.9510565
0.5016800, 0.5877853
0.5017000, -0.0000000
0.5017200, -0.5877853
0.5017400, -0.9510565
0.5017600, -0.9510565
0.5017800, -0.5877853
0.5018000, 0.0000000
0.5018200, 0.5877853
0.5018400, 0.9510565
0.5018600, 0.9510565
0.5018800, 0.5877853
0.5019000, -0.0000000
0.5019200, -0.5877853
0.5019400, -0.9510565
0.5019600, -0.9510565
0.5019800, -0.5877853
0.5020000, -0.0000000
0.5020200, 0.5877853
0.5020400, 0.9510565
0.5020600, 0.9510565
0.5020800, 0.5877853
0.5021000, 0.0000000
0.5021200, -0.5877853
0.5021400, -0.9510565
0.5021600, -0.9510565
0.5021800, -0.5877853
0.5022000, 0.0000000
0.5022200, 0.5877853
0.5022400, 0.9510565
0.5022600, 0.9510565
0.5022800, 0.5877853
0.5023000, -0.0000000
0.5023200, -0.5877853
0.5023400, -0.9510565
0.5023600, -0.9510565
0.5023800, -0.5877853
0.5024000, 0.0000000
0.5024200, 0.5877853
0.5024400, 0.9510565
0.5024600, 0.9510565
0.5024800, 0.5877853
0.5025000, -0.0000000
0.5025200, -0.5877853
0.5025400, -0.9510565
0.5025600, -0.9510565
0.5025800, -0.5877853
0.5026000, 0.0000000
0.5026200, 0.5877853
0.5026400, 0.9510565
0.5026600, 0.9510565
0.5026800, 0.5877853
0.5027000, -0.0000000
0.5027200, -0.5877853
0.5027400, -0.9510565
0.5027600, -0.9510565
0.5027800, -0.5877853
0.5028000, -0.0000000
0.5028200, 0.5877853
0.5028400, 0.9510565
0.5028600, 0.9510565
0.5028800, 0.5877853
0.5029000, -0.0000000
0.5029200, -0.5877853
0.5029400, -0.9510565
0.5029600, -0.9510565
0.5029800, -0.5877853
0.5030000, 0.0000000
0.5030200, 0.5877853
0.5030400, 0.9510565
0.5030600, 0.9510565
0.5030800, 0.5877853
0.5031000, 0.0000000
0.5031200, -0.5877853
0.5031400, -0.9510565
0.5031600, -0.9510565
0.5031800, -0.5877853
0.5032000, 0.0000000
0.5032200, 0.5877853
0.5032400, 0.9510565
0.5032600, 0.9510565
0.5032800, 0.5877853
0.5033000, -0.0000000
0.5033200, -0.5877853
0.5033400, -0.9510565
0.5033600, -0.9510565
0.5033800, -0.5877853
0.5034000, 0.0000000
0.5034200, 0.5877853
0.5034400, 0.9510565
0.5034600, 0.9510565
0.5034800, 0.5877853
0.5035000, -0.0000000
0.5035200, -0.5877853
0.5035400, -0.9510565
0.5035600, -0.9510565
0.5035800, -0.5877853
0.5036000, 0.0000000
0.5036200, 0.5877853
0.5036400, 0.9510565
0.5036600, 0.9510565
0.5036800, 0.5877853
0.5037000, -0.0000000
0.5037200, -0.5877853
0.5037400, -0.9510565
0.5037600, -0.9510565
0.5037800, -0.5877853
0.5038000, 0.0000000
0.5038200, 0.5877853
0.5038400, 0.9510565
0.5038600, 0.9510565
0.5038800, 0.5877853
0.5039000, 0.0000000
0.5039200, -0.5877853
0.5039400, -0.9510565
0.5039600, -0.9510565
0.5039800, -0.5877853
0.5040000, 0.0000000
0.5040200, 0.5877853
0.5040400, 0.9510565
0.5040600, 0.9510565
0.5040800, 0.5877853
0.5041000, 0.0000000
0.5041200, -0.5877853
0.5041400, -0.9510565
0.5041600, -0.9510565
0.5041800, -0.5877853
0.5042000, 0.0000000
0.5042200, 0.5877853
0.5042400, 0.9510565
0.5042600, 0.9510565
0.5042800, 0.5877853
0.5043000, -0.0000000
0.5043200, -0.5877853
0.5043400, -0.9510565
0.5043600, -0.9510565
0.5043800, -0.5877853
0.5044000, 0.0000000
0.5044200, 0.5877853
0.5044400, 0.9510565
0.5044600, 0.9510565
0.5044800, 0.5877853
0.5045000, -0.0000000
0.5045200, -0.5877853
0.5045400, -0.9510565
0.5045600, -0.9510565
0.5045800, -0.5877853
0.5046000, 0.0000000
0.5046200, 0.5877853
0.5046400, 0.9510565
0.5046600, 0.9510565
0.5046800, 0.5877853
0.5047000, -0.0000000
0.5047200, -0.5877853
0.5047400, -0.9510565
0.5047600, -0.9510565
0.5047800, -0.5877853
0.5048000, 0.0000000
0.5048200, 0.5877853
0.5048400, 0.9510565
0.5048600, 0.9510565
0.5048800, 0.5877853
0.5049000, 0.0000000
0.5049200, -0.5877853
0.5049400, -0.9510565
0.5049600, -0.9510565
0.5049800, -0.5877853
0.5050000, -0.0000000
0.5050200, 0.5877853
0.5050400, 0.9510565
0.5050600, 0.9510565
0.5050800, 0.5877853
0.5051000, -0.0000000
0.5051200, -0.5877853
0.5051400, -0.9510565
0.5051600, -0.9510565
0.5051800, -0.5877853
0.5052000, 0.0000000
0.5052200, 0.5877853
0.5052400, 0.9510565
0.5052600, 0.9510565
0.5052800, 0.5877853
0.5053000, -0.0000000
0.5053200, -0.5877853
0.5053400, -0.9510565
0.5053600, -0.9510565
0.5053800, -0.5877853
0.5054000, 0.0000000
0.5054200, 0.5877853
0.5054400, 0.9510565
0.5054600, 0.9510565
0.5054800, 0.5877853
0.5055000, -0.0000000
0.5055200, -0.5877853
0.5055400, -0.9510565
0.5055600, -0.9510565
0.5055800, -0.5877853
0.5056000, 0.0000000
0.5056200, 0.5877853
0.5056400, 0.9510565
0.5056600, 0.9510565
0.5056800, 0.5877853
0.5057000, -0.0000000
0.5057200, -0.5877853
0.5057400, -0.9510565
0.5057600, -0.9510565
0.5057800, -0.5877853
0.5058000, 0.0000000
0.5058200, 0.5877853
0.5058400, 0.9510565
0.5058600, 0.9510565
0.5058800, 0.5877853
0.5059000, -0.0000000
0.5059200, -0.5877853
0.5059400, -0.9510565
0.5059600, -0.9510565
0.5059800, -0.5877853
0.5060000, -0.0000000
0.5060200, 0.5877853
0.5060400, 0.9510565
0.5060600, 0.9510565
0.5060800, 0.5877853
0.5061000, 0.0000000
0.5061200, -0.5877853
0.5061400, -0.9510565
0.5061600, -0.9510565
0.5061800, -0.5877853
0.5062000, 0.0000000
0.5062200, 0.5877853
0.5062400, 0.9510565
0.5062600, 0.9510565
0.5062800, 0.5877853
0.5063000, -0.0000000
0.5063200, -0.5877853
0.5063400, -0.9510565
0.5063600, -0.9510565
0.5063800, -0.5877853
0.5064000, 0.0000000
0.5064200, 0.5877853
0.5064400, 0.9510565
0.5064600, 0.9510565
0.5064800, 0.5877853
0.5065000, -0.0000000
0.5065200, -0.5877853
0.5065400, -0.9510565
0.5065600, -0.9510565
0.5065800, -0.5877853
0.5066000, 0.0000000
0.5066200, 0.5877853
0.5066400, 0.9510565
0.5066600, 0.9510565
0.5066800, 0.5877853
0.5067000, -0.0000000
0.5067200, -0.5877853
0.5067400, -0.9510565
0.5067600, -0.9510565
0.5067800, -0.5877853
0.5068000, 0.0000000
0.5068200, 0.5877853
0.5068400, 0.9510565
0.5068600, 0.9510565
0.5068800, 0.5877853
0.5069000, -0.0000000
0.5069200, -0.5877853
0.5069400, -0.9510565
0.5069600, -0.9510565
0.5069800, -0.5877853
0.5070000, -0.0000000
0.5070200, 0.5877853
0.5070400, 0.9510565
0.5070600, 0.9510565
0.5070800, 0.5877853
0.5071000, 0.0000000
0.5071200, -0.5877853
0.5071400, -0.9510565
0.5071600, -0.9510565
0.5071800, -0.5877853
0.5072000, 0.0000000
0.5072200, 0.5877853
0.5072400, 0.9510565
0.5072600, 0.9510565
0.5072800, 0.5877853
0.5073000, -0.0000000
0.5073200, -0.5877853
0.5073400, -0.9510565
0.5073600, -0.9510565
